"recording_id","file_name","recording_file_path","annotation_file_path","unique_code","espece","date"
30277,"Aves_YvBa_TaDe34FR_07I2024_8456.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8456.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8456.txt","Aves_YvBa_TaDe34FR_07I2024_8456","Chloris chloris","07/01/2024"
30278,"Aves_YvBa_TaDe34FR_07I2024_8457.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8457.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8457.txt","Aves_YvBa_TaDe34FR_07I2024_8457","Turdus viscivorus","07/01/2024"
30279,"Aves_YvBa_TaDe34FR_07I2024_8458.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8458.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8458.txt","Aves_YvBa_TaDe34FR_07I2024_8458","","07/01/2024"
30280,"Aves_YvBa_TaDe34FR_07I2024_8459.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8459.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8459.txt","Aves_YvBa_TaDe34FR_07I2024_8459","","07/01/2024"
30281,"Aves_YvBa_TaDe34FR_07I2024_8460.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8460.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8460.txt","Aves_YvBa_TaDe34FR_07I2024_8460","","07/01/2024"
30282,"Aves_YvBa_TaDe34FR_07I2024_8461.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8461.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8461.txt","Aves_YvBa_TaDe34FR_07I2024_8461","Emberiza cia","07/01/2024"
30283,"Aves_YvBa_TaDe34FR_07I2024_8462.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8462.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8462.txt","Aves_YvBa_TaDe34FR_07I2024_8462","","07/01/2024"
30284,"Aves_YvBa_TaDe34FR_07I2024_8463.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8463.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8463.txt","Aves_YvBa_TaDe34FR_07I2024_8463","","07/01/2024"
30285,"Aves_YvBa_TaDe34FR_07I2024_8464.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8464.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_07I2024_8464.txt","Aves_YvBa_TaDe34FR_07I2024_8464","","07/01/2024"
30286,"Aves_YvBa_TaDe34FR_08I2024_8465.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_08I2024_8465.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_08I2024_8465.txt","Aves_YvBa_TaDe34FR_08I2024_8465","","08/01/2024"
30287,"Aves_YvBa_TaDe34FR_08I2024_8466.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_08I2024_8466.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_08I2024_8466.txt","Aves_YvBa_TaDe34FR_08I2024_8466","Curruca undata","08/01/2024"
30288,"Aves_YvBa_TaDe34FR_09I2024_8467.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8467.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8467.txt","Aves_YvBa_TaDe34FR_09I2024_8467","","09/01/2024"
30289,"Aves_YvBa_TaDe34FR_09I2024_8468.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8468.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8468.txt","Aves_YvBa_TaDe34FR_09I2024_8468","Troglodytes troglodytes","09/01/2024"
30290,"Aves_YvBa_TaDe34FR_09I2024_8469.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8469.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8469.txt","Aves_YvBa_TaDe34FR_09I2024_8469","Troglodytes troglodytes","09/01/2024"
30291,"Aves_YvBa_TaDe34FR_09I2024_8470.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8470.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8470.txt","Aves_YvBa_TaDe34FR_09I2024_8470","Chloris chloris","09/01/2024"
30292,"Aves_YvBa_TaDe34FR_09I2024_8471.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8471.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8471.txt","Aves_YvBa_TaDe34FR_09I2024_8471","","09/01/2024"
30293,"Aves_YvBa_TaDe34FR_09I2024_8472.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8472.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_09I2024_8472.txt","Aves_YvBa_TaDe34FR_09I2024_8472","","09/01/2024"
30294,"Aves_YvBa_TaDe34FR_10I2024_8473.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_10I2024_8473.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_10I2024_8473.txt","Aves_YvBa_TaDe34FR_10I2024_8473","","10/01/2024"
30295,"Aves_YvBa_TaDe34FR_10I2024_8474.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_10I2024_8474.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_10I2024_8474.txt","Aves_YvBa_TaDe34FR_10I2024_8474","","10/01/2024"
30296,"Aves_YvBa_TaDe34FR_10I2024_8475.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_10I2024_8475.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_10I2024_8475.txt","Aves_YvBa_TaDe34FR_10I2024_8475","","10/01/2024"
30297,"Aves_YvBa_TaDe34FR_10I2024_8476.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_10I2024_8476.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_10I2024_8476.txt","Aves_YvBa_TaDe34FR_10I2024_8476","Turdus merula","10/01/2024"
30298,"Aves_YvBa_TaDe34FR_11I2024_8477.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_11I2024_8477.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_11I2024_8477.txt","Aves_YvBa_TaDe34FR_11I2024_8477","","11/01/2024"
30299,"Aves_YvBa_TaDe34FR_11I2024_8478.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_11I2024_8478.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_11I2024_8478.txt","Aves_YvBa_TaDe34FR_11I2024_8478","Turdus viscivorus","11/01/2024"
30300,"Aves_YvBa_TaDe34FR_12I2024_8479.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_12I2024_8479.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_12I2024_8479.txt","Aves_YvBa_TaDe34FR_12I2024_8479","Tringa ochropus","12/01/2024"
30301,"Aves_YvBa_TaDe34FR_12I2024_8480.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_12I2024_8480.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_12I2024_8480.txt","Aves_YvBa_TaDe34FR_12I2024_8480","Emberiza cia","12/01/2024"
30302,"Aves_YvBa_TaDe34FR_12I2024_8481.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_12I2024_8481.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TaDe34FR_12I2024_8481.txt","Aves_YvBa_TaDe34FR_12I2024_8481","","12/01/2024"
30303,"Aves_YvBa_TeRo34FR_01II2024_9571.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_01II2024_9571.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_01II2024_9571.txt","Aves_YvBa_TeRo34FR_01II2024_9571","Curruca melanocephala","01/02/2024"
30304,"Aves_YvBa_TeRo34FR_03II2024_9572.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_03II2024_9572.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_03II2024_9572.txt","Aves_YvBa_TeRo34FR_03II2024_9572","","03/02/2024"
30305,"Aves_YvBa_TeRo34FR_04II2024_9573.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_04II2024_9573.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_04II2024_9573.txt","Aves_YvBa_TeRo34FR_04II2024_9573","","04/02/2024"
30306,"Aves_YvBa_TeRo34FR_04II2024_9574.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_04II2024_9574.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_04II2024_9574.txt","Aves_YvBa_TeRo34FR_04II2024_9574","Pica pica","04/02/2024"
30307,"Aves_YvBa_TeRo34FR_18I2024_9551.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_18I2024_9551.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_18I2024_9551.txt","Aves_YvBa_TeRo34FR_18I2024_9551","Carduelis carduelis","18/01/2024"
30308,"Aves_YvBa_TeRo34FR_19I2024_9552.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_19I2024_9552.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_19I2024_9552.txt","Aves_YvBa_TeRo34FR_19I2024_9552","Pica pica","19/01/2024"
30309,"Aves_YvBa_TeRo34FR_19I2024_9553.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_19I2024_9553.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_19I2024_9553.txt","Aves_YvBa_TeRo34FR_19I2024_9553","Pica pica","19/01/2024"
30310,"Aves_YvBa_TeRo34FR_21I2024_9554.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_21I2024_9554.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_21I2024_9554.txt","Aves_YvBa_TeRo34FR_21I2024_9554","Lophophanes cristatus","21/01/2024"
30311,"Aves_YvBa_TeRo34FR_21I2024_9555.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_21I2024_9555.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_21I2024_9555.txt","Aves_YvBa_TeRo34FR_21I2024_9555","Parus major","21/01/2024"
30312,"Aves_YvBa_TeRo34FR_21I2024_9556.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_21I2024_9556.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_21I2024_9556.txt","Aves_YvBa_TeRo34FR_21I2024_9556","","21/01/2024"
30313,"Aves_YvBa_TeRo34FR_22I2024_9557.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_22I2024_9557.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_22I2024_9557.txt","Aves_YvBa_TeRo34FR_22I2024_9557","Erithacus rubecula","22/01/2024"
30314,"Aves_YvBa_TeRo34FR_28I2024_9558.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9558.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9558.txt","Aves_YvBa_TeRo34FR_28I2024_9558","Columba palumbus","28/01/2024"
30315,"Aves_YvBa_TeRo34FR_28I2024_9559.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9559.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9559.txt","Aves_YvBa_TeRo34FR_28I2024_9559","Carduelis carduelis","28/01/2024"
30316,"Aves_YvBa_TeRo34FR_28I2024_9560.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9560.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9560.txt","Aves_YvBa_TeRo34FR_28I2024_9560","Carduelis carduelis","28/01/2024"
30317,"Aves_YvBa_TeRo34FR_28I2024_9561.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9561.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9561.txt","Aves_YvBa_TeRo34FR_28I2024_9561","Carduelis carduelis","28/01/2024"
30318,"Aves_YvBa_TeRo34FR_28I2024_9562.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9562.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9562.txt","Aves_YvBa_TeRo34FR_28I2024_9562","Erithacus rubecula","28/01/2024"
30319,"Aves_YvBa_TeRo34FR_28I2024_9563.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9563.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9563.txt","Aves_YvBa_TeRo34FR_28I2024_9563","Sylvia atricapilla","28/01/2024"
30320,"Aves_YvBa_TeRo34FR_28I2024_9564.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9564.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_28I2024_9564.txt","Aves_YvBa_TeRo34FR_28I2024_9564","","28/01/2024"
30321,"Aves_YvBa_TeRo34FR_29I2024_9565.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_29I2024_9565.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_29I2024_9565.txt","Aves_YvBa_TeRo34FR_29I2024_9565","Pica pica","29/01/2024"
30322,"Aves_YvBa_TeRo34FR_29I2024_9566.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_29I2024_9566.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_29I2024_9566.txt","Aves_YvBa_TeRo34FR_29I2024_9566","Carduelis carduelis","29/01/2024"
30323,"Aves_YvBa_TeRo34FR_29I2024_9567.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_29I2024_9567.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_29I2024_9567.txt","Aves_YvBa_TeRo34FR_29I2024_9567","Parus major","29/01/2024"
30324,"Aves_YvBa_TeRo34FR_30I2024_9568.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_30I2024_9568.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_30I2024_9568.txt","Aves_YvBa_TeRo34FR_30I2024_9568","","30/01/2024"
30325,"Aves_YvBa_TeRo34FR_31I2024_9569.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_31I2024_9569.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_31I2024_9569.txt","Aves_YvBa_TeRo34FR_31I2024_9569","Erithacus rubecula","31/01/2024"
30326,"Aves_YvBa_TeRo34FR_31I2024_9570.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_31I2024_9570.wav","Enregistrements cédés par les auteurs/Soundscapes/Usage non commercial/Yves Bas/February_2025_annotation_batch/Aves_YvBa_TeRo34FR_31I2024_9570.txt","Aves_YvBa_TeRo34FR_31I2024_9570","Carduelis carduelis","31/01/2024"
